epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss_epoch,val_loss_step
,45,,,,,,2.680346369743347e-06
,46,,,,,,0.6502999067306519
,47,,,,,,1.2263381481170654
,48,,,,,,3.5127999782562256
,49,,,,,,1.9145262241363525
,50,,,,,,0.01557827740907669
,51,,,,,,1.5940605401992798
,52,,,,,,0.12344318628311157
,53,,,,,,0.38866251707077026
,54,,,,,,4.205162048339844
,55,,,,,,5.831552505493164
,56,,,,,,2.4736928939819336
,57,,,,,,1.8474540710449219
,58,,,,,,0.8975822925567627
,59,,,,,,1.3225231170654297
,60,,,,,,1.5227394104003906
,61,,,,,,1.3790817260742188
,62,,,,,,1.2076225280761719
,63,,,,,,0.7828414440155029
,64,,,,,,0.32247650623321533
,65,,,,,,0.29936206340789795
,66,,,,,,0.40184640884399414
,67,,,,,,0.006439666263759136
,68,,,,,,0.18989041447639465
,69,,,,,,0.1772891730070114
,70,,,,,,0.7442070841789246
,71,,,,,,0.00019099097698926926
,72,,,,,,0.012495100498199463
,73,,,,,,0.004408279433846474
1,351,,,,87.8108139038086,1.1090866327285767,
1,351,124.88636016845703,0.07216589152812958,,,,
2,359,,,0.0957106202840805,,,
2,369,,,0.052361682057380676,,,
2,379,,,0.1515931934118271,,,
2,389,,,0.03003384917974472,,,
2,399,,,0.09193456918001175,,,
2,409,,,0.05464769899845123,,,
2,419,,,0.10297051072120667,,,
2,429,,,0.06345412135124207,,,
2,439,,,0.0326836071908474,,,
2,449,,,0.055677901953458786,,,
2,459,,,0.07445591688156128,,,
2,469,,,0.007405053824186325,,,
2,479,,,0.016788024455308914,,,
2,489,,,0.021121235564351082,,,
2,499,,,0.09218710660934448,,,
2,509,,,0.12926878035068512,,,
2,519,,,0.10591064393520355,,,
,74,,,,,,1.4576952457427979
,75,,,,,,5.5422515869140625
,76,,,,,,0.10974161326885223
,77,,,,,,7.226131856441498e-06
,78,,,,,,7.679685950279236e-06
,79,,,,,,2.3703090846538544e-05
,80,,,,,,5.214475095272064e-06
,81,,,,,,2.331472933292389e-05
,82,,,,,,5.8057717978954315e-05
,83,,,,,,0.6644706726074219
,84,,,,,,1.26719331741333
,85,,,,,,3.3828554153442383
,86,,,,,,2.3097472190856934
,87,,,,,,0.12074562907218933
,88,,,,,,2.1567862033843994
,89,,,,,,0.47747939825057983
,90,,,,,,1.0338082313537598
,91,,,,,,3.6554718017578125
,92,,,,,,4.608281135559082
,93,,,,,,1.175133466720581
,94,,,,,,0.7881195545196533
,95,,,,,,0.46718794107437134
,96,,,,,,1.1015236377716064
,97,,,,,,0.6077635288238525
,98,,,,,,0.20352065563201904
,99,,,,,,0.16910672187805176
,100,,,,,,0.2211812138557434
,101,,,,,,0.07682813704013824
,102,,,,,,0.11518122255802155
,103,,,,,,0.07964423298835754
,104,,,,,,0.008382243104279041
,105,,,,,,0.24641579389572144
,106,,,,,,0.13110217452049255
,107,,,,,,1.3654426336288452
,108,,,,,,0.00021737627685070038
,109,,,,,,0.00994300190359354
,110,,,,,,0.0028043538331985474
2,527,,,,98.89189147949219,0.9069230556488037,
2,527,124.7897720336914,0.074459508061409,,,,
3,529,,,0.051880981773138046,,,
3,539,,,0.14158394932746887,,,
3,549,,,0.08067520707845688,,,
3,559,,,0.07238689064979553,,,
3,569,,,0.039994072169065475,,,
3,579,,,0.08859018236398697,,,
3,589,,,0.10775329172611237,,,
3,599,,,0.08962948620319366,,,
3,609,,,0.010704482905566692,,,
3,619,,,0.14243867993354797,,,
3,629,,,0.18881922960281372,,,
3,639,,,0.08249267190694809,,,
3,649,,,0.03244354575872421,,,
3,659,,,0.058393798768520355,,,
3,669,,,0.04598880186676979,,,
3,679,,,0.07968465983867645,,,
3,689,,,0.049779366701841354,,,
3,699,,,0.07274695485830307,,,
,111,,,,,,2.75435733795166
,112,,,,,,7.61595344543457
,113,,,,,,0.1209108754992485
,114,,,,,,4.1010789573192596e-05
,115,,,,,,1.5340745449066162e-05
,116,,,,,,8.836574852466583e-05
,117,,,,,,8.136965334415436e-06
,118,,,,,,1.684296876192093e-05
,119,,,,,,0.00015914812684059143
,120,,,,,,0.06095146760344505
,121,,,,,,0.3675793409347534
,122,,,,,,0.7590116858482361
,123,,,,,,1.9407281875610352
,124,,,,,,0.7809379696846008
,125,,,,,,2.992776870727539
,126,,,,,,1.081075668334961
,127,,,,,,3.095578670501709
,128,,,,,,2.7154898643493652
,129,,,,,,3.3200693130493164
,130,,,,,,1.0312933921813965
,131,,,,,,0.17136313021183014
,132,,,,,,0.12601643800735474
,133,,,,,,0.3783668279647827
,134,,,,,,0.25548359751701355
,135,,,,,,0.03159227967262268
,136,,,,,,0.021585259586572647
,137,,,,,,0.0571795217692852
,138,,,,,,0.012239336036145687
,139,,,,,,0.009540995582938194
,140,,,,,,0.03171369805932045
,141,,,,,,0.029136892408132553
,142,,,,,,1.0574889183044434
,143,,,,,,0.5370481014251709
,144,,,,,,1.1888048648834229
,145,,,,,,0.0007803793996572495
,146,,,,,,0.14889967441558838
,147,,,,,,0.042054396122694016
3,703,,,,102.0810775756836,0.8847659230232239,
3,703,125.03408813476562,0.07245384156703949,,,,
4,709,,,0.03888387233018875,,,
4,719,,,0.018046367913484573,,,
4,729,,,0.17057067155838013,,,
4,739,,,0.062074631452560425,,,
4,749,,,0.017935797572135925,,,
