epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss_epoch,val_loss_step
0,9,,,0.368976354598999,,,
0,19,,,0.3103484809398651,,,
0,29,,,0.1989642083644867,,,
0,39,,,0.17622266709804535,,,
0,49,,,0.1348574459552765,,,
0,59,,,0.12323349714279175,,,
0,69,,,0.1512727439403534,,,
0,79,,,0.12155773490667343,,,
,0,,,,,,3.0141563415527344
,1,,,,,,0.04724150151014328
,2,,,,,,0.0037746732123196125
,3,,,,,,0.0005919486284255981
,4,,,,,,0.031691860407590866
,5,,,,,,0.6623046398162842
,6,,,,,,0.8657712936401367
,7,,,,,,1.0853968858718872
,8,,,,,,1.4221501350402832
,9,,,,,,2.20039701461792
,10,,,,,,0.5690953731536865
,11,,,,,,0.4643820524215698
,12,,,,,,0.4147512912750244
,13,,,,,,0.18046525120735168
,14,,,,,,0.03605689853429794
,15,,,,,,0.307155966758728
,16,,,,,,0.3177701234817505
,17,,,,,,0.11405324935913086
0,87,,,,207.05555725097656,0.6520669460296631,
0,87,235.28408813476562,0.24035602807998657,,,,
1,89,,,0.09465300291776657,,,
1,99,,,0.056613821536302567,,,
1,109,,,0.059624217450618744,,,
1,119,,,0.06738580018281937,,,
1,129,,,0.05814674496650696,,,
1,139,,,0.0626918151974678,,,
1,149,,,0.08669532090425491,,,
1,159,,,0.051967769861221313,,,
1,169,,,0.11638788878917694,,,
,18,,,,,,2.125370502471924
,19,,,,,,0.04091137275099754
,20,,,,,,0.0018909601494669914
,21,,,,,,0.000282821711152792
,22,,,,,,0.21381396055221558
,23,,,,,,1.7448946237564087
,24,,,,,,0.6428287029266357
,25,,,,,,0.6599483489990234
,26,,,,,,1.574547529220581
,27,,,,,,3.006648540496826
,28,,,,,,1.520094871520996
,29,,,,,,1.7348785400390625
,30,,,,,,0.942286491394043
,31,,,,,,0.3806333541870117
,32,,,,,,0.1753922700881958
,33,,,,,,0.11774780601263046
,34,,,,,,0.24716819822788239
,35,,,,,,0.025670694187283516
1,175,,,,180.61111450195312,0.8419449925422668,
1,175,248.30682373046875,0.08634264022111893,,,,
2,179,,,0.055741675198078156,,,
2,189,,,0.055800143629312515,,,
2,199,,,0.05500990152359009,,,
2,209,,,0.08959420025348663,,,
2,219,,,0.06549738347530365,,,
2,229,,,0.06504900753498077,,,
2,239,,,0.04934677109122276,,,
2,249,,,0.06142514571547508,,,
2,259,,,0.043604716658592224,,,
,36,,,,,,2.888803482055664
,37,,,,,,0.038869697600603104
,38,,,,,,0.0002800421789288521
,39,,,,,,6.82254321873188e-05
,40,,,,,,0.07608059048652649
,41,,,,,,1.2234456539154053
,42,,,,,,0.6207232475280762
,43,,,,,,1.1202101707458496
,44,,,,,,1.926540732383728
,45,,,,,,2.5822229385375977
,46,,,,,,1.116011142730713
,47,,,,,,1.3200445175170898
,48,,,,,,0.5794034004211426
,49,,,,,,0.2682507038116455
,50,,,,,,0.08549487590789795
,51,,,,,,0.18238788843154907
,52,,,,,,0.39238089323043823
,53,,,,,,0.0324130579829216
2,263,,,,186.38888549804688,0.802979588508606,
2,263,249.89772033691406,0.06642726063728333,,,,
3,269,,,0.06778359413146973,,,
3,279,,,0.04936230182647705,,,
3,289,,,0.0457444041967392,,,
3,299,,,0.04345118999481201,,,
3,309,,,0.061383116990327835,,,
3,319,,,0.06042584031820297,,,
3,329,,,0.06384903192520142,,,
3,339,,,0.05364701524376869,,,
3,349,,,0.10571245849132538,,,
,54,,,,,,2.733982563018799
,55,,,,,,0.046308159828186035
,56,,,,,,0.001005311030894518
,57,,,,,,0.00031169643625617027
,58,,,,,,0.05912931263446808
,59,,,,,,1.0576181411743164
,60,,,,,,0.6097802519798279
,61,,,,,,1.2084492444992065
,62,,,,,,1.6874568462371826
,63,,,,,,1.8632688522338867
,64,,,,,,0.5799130797386169
,65,,,,,,0.5857905149459839
,66,,,,,,0.2506340742111206
,67,,,,,,0.08462081849575043
,68,,,,,,0.07325629889965057
,69,,,,,,0.26822152733802795
,70,,,,,,0.4977949261665344
,71,,,,,,0.07133643329143524
3,351,,,,203.1666717529297,0.6488265991210938,
3,351,250.2045440673828,0.06241568177938461,,,,
4,359,,,0.06407108902931213,,,
4,369,,,0.0688730776309967,,,
4,379,,,0.032116152346134186,,,
4,389,,,0.020474441349506378,,,
4,399,,,0.08748260140419006,,,
4,409,,,0.07415822148323059,,,
4,419,,,0.07743304967880249,,,
4,429,,,0.06577163934707642,,,
4,439,,,0.04855568706989288,,,
,72,,,,,,2.8691189289093018
,73,,,,,,0.04581277817487717
,74,,,,,,0.000699331983923912
,75,,,,,,0.00015158671885728836
,76,,,,,,0.058821797370910645
