epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss_epoch,val_loss_step
0,9,,,0.8000474572181702,,,
0,19,,,0.2956670820713043,,,
0,29,,,0.16588109731674194,,,
0,39,,,0.07350020110607147,,,
0,49,,,0.2964974641799927,,,
0,59,,,0.22321508824825287,,,
0,69,,,0.16156631708145142,,,
0,79,,,0.07435307651758194,,,
0,89,,,0.20029647648334503,,,
0,99,,,0.1381164938211441,,,
0,109,,,0.09237940609455109,,,
0,119,,,0.17789044976234436,,,
0,129,,,0.17894577980041504,,,
0,139,,,0.06276717782020569,,,
0,149,,,0.04250432178378105,,,
0,159,,,0.15077421069145203,,,
0,169,,,0.0740111693739891,,,
,0,,,,,,1.815964937210083
,1,,,,,,6.46537446975708
,2,,,,,,0.09814479947090149
,3,,,,,,0.0001608487218618393
,4,,,,,,6.651598960161209e-05
,5,,,,,,5.4778531193733215e-05
,6,,,,,,1.902785152196884e-05
,7,,,,,,1.1113472282886505e-05
,8,,,,,,2.992618829011917e-05
,9,,,,,,0.12801574170589447
,10,,,,,,0.5782828330993652
,11,,,,,,1.743037462234497
,12,,,,,,1.4016318321228027
,13,,,,,,0.1524234563112259
,14,,,,,,1.6885390281677246
,15,,,,,,0.5336821675300598
,16,,,,,,1.4517161846160889
,17,,,,,,3.2294578552246094
,18,,,,,,4.555591583251953
,19,,,,,,2.156959056854248
,20,,,,,,1.1679067611694336
,21,,,,,,0.7332696914672852
,22,,,,,,1.0531511306762695
,23,,,,,,1.7062644958496094
,24,,,,,,1.3978290557861328
,25,,,,,,0.7499570846557617
,26,,,,,,0.7976999282836914
,27,,,,,,0.2710258960723877
,28,,,,,,0.11391254514455795
,29,,,,,,0.2559804916381836
,30,,,,,,0.1096453070640564
,31,,,,,,0.9606653451919556
,32,,,,,,0.29552537202835083
,33,,,,,,1.7349720001220703
,34,,,,,,0.007549639791250229
,35,,,,,,0.20772580802440643
,36,,,,,,0.031784746795892715
0,175,,,,87.02702331542969,1.016054630279541,
0,175,120.56818389892578,0.17473800480365753,,,,
1,179,,,0.07064205408096313,,,
1,189,,,0.11056853830814362,,,
1,199,,,0.03526318818330765,,,
1,209,,,0.14975616335868835,,,
1,219,,,0.04012071713805199,,,
1,229,,,0.09140676259994507,,,
1,239,,,0.09457629919052124,,,
1,249,,,0.08670597523450851,,,
1,259,,,0.014357924461364746,,,
1,269,,,0.09498666971921921,,,
1,279,,,0.02424005977809429,,,
1,289,,,0.07098381221294403,,,
1,299,,,0.07127590477466583,,,
1,309,,,0.05258984863758087,,,
1,319,,,0.04686332494020462,,,
1,329,,,0.1821112334728241,,,
1,339,,,0.07588978856801987,,,
1,349,,,0.037675440311431885,,,
,37,,,,,,1.420035481452942
,38,,,,,,5.477207183837891
,39,,,,,,0.1047997772693634
,40,,,,,,0.001353188417851925
,41,,,,,,0.0005450770258903503
,42,,,,,,0.001931491307914257
,43,,,,,,0.00019011646509170532
,44,,,,,,0.0001168232411146164
,45,,,,,,6.58966600894928e-05
,46,,,,,,0.14705103635787964
,47,,,,,,0.44860339164733887
,48,,,,,,1.2875232696533203
,49,,,,,,1.9938069581985474
,50,,,,,,0.39519354701042175
,51,,,,,,2.5674452781677246
,52,,,,,,0.9096213579177856
,53,,,,,,2.0263800621032715
,54,,,,,,2.7977094650268555
,55,,,,,,3.689648151397705
,56,,,,,,1.265796184539795
,57,,,,,,0.26832127571105957
,58,,,,,,0.1242017149925232
,59,,,,,,0.5146361589431763
,60,,,,,,0.7252078056335449
,61,,,,,,0.4899024963378906
,62,,,,,,0.3097381591796875
,63,,,,,,0.3621928095817566
,64,,,,,,0.13686177134513855
,65,,,,,,0.039692360907793045
,66,,,,,,0.08377474546432495
,67,,,,,,0.029831789433956146
,68,,,,,,0.7234421968460083
,69,,,,,,0.26759010553359985
,70,,,,,,0.6779693365097046
,71,,,,,,0.0007157595828175545
,72,,,,,,0.11393538117408752
,73,,,,,,0.011034034192562103
1,351,,,,99.9459457397461,0.7949748039245605,
1,351,123.9375,0.0977562889456749,,,,
2,359,,,0.010953630320727825,,,
2,369,,,0.06647005677223206,,,
2,379,,,0.08660668134689331,,,
2,389,,,0.04066327586770058,,,
2,399,,,0.058061543852090836,,,
2,409,,,0.030469506978988647,,,
2,419,,,0.08585800975561142,,,
2,429,,,0.1732357293367386,,,
2,439,,,0.06704387813806534,,,
2,449,,,0.18114739656448364,,,
2,459,,,0.08686891198158264,,,
2,469,,,0.04709026217460632,,,
2,479,,,0.033220142126083374,,,
2,489,,,0.06510748714208603,,,
2,499,,,0.09590163081884384,,,
2,509,,,0.04379694163799286,,,
2,519,,,0.04700102657079697,,,
,74,,,,,,0.7119417190551758
,75,,,,,,5.408629417419434
,76,,,,,,0.11187803745269775
,77,,,,,,0.0008958280086517334
,78,,,,,,0.00038096029311418533
,79,,,,,,0.007014866918325424
,80,,,,,,0.00032974034547805786
,81,,,,,,4.5744702219963074e-05
,82,,,,,,3.3807940781116486e-05
,83,,,,,,0.152703195810318
,84,,,,,,0.468142569065094
,85,,,,,,1.245636224746704
,86,,,,,,1.3416677713394165
,87,,,,,,0.054540663957595825
,88,,,,,,1.9717729091644287
,89,,,,,,0.23027458786964417
,90,,,,,,0.6786209344863892
,91,,,,,,2.3137364387512207
,92,,,,,,3.651824474334717
,93,,,,,,0.846636176109314
,94,,,,,,0.10879211127758026
,95,,,,,,0.052617646753787994
,96,,,,,,0.21224942803382874
,97,,,,,,0.2835052013397217
,98,,,,,,0.16057199239730835
,99,,,,,,0.06992053985595703
,100,,,,,,0.07965242862701416
,101,,,,,,0.023458275943994522
,102,,,,,,0.00683008786290884
,103,,,,,,0.08414432406425476
,104,,,,,,0.07632102072238922
,105,,,,,,0.4845716953277588
,106,,,,,,0.30657318234443665
,107,,,,,,1.3478996753692627
,108,,,,,,0.003652568906545639
,109,,,,,,0.08118675649166107
,110,,,,,,0.018541183322668076
2,527,,,,109.24324035644531,0.6107349991798401,
2,527,124.99431610107422,0.07335922867059708,,,,
3,529,,,0.058164503425359726,,,
3,539,,,0.08815912157297134,,,
3,549,,,0.05979245901107788,,,
3,559,,,0.031767837703228,,,
3,569,,,0.05861349403858185,,,
3,579,,,0.03647156059741974,,,
3,589,,,0.02358371391892433,,,
3,599,,,0.0698593407869339,,,
3,609,,,0.037433922290802,,,
3,619,,,0.1264835149049759,,,
3,629,,,0.1764279454946518,,,
3,639,,,0.13030146062374115,,,
3,649,,,0.06547336280345917,,,
3,659,,,0.028682202100753784,,,
3,669,,,0.05195420980453491,,,
3,679,,,0.14307819306850433,,,
3,689,,,0.07288660109043121,,,
3,699,,,0.0665111243724823,,,
,111,,,,,,0.712124764919281
,112,,,,,,5.966522216796875
,113,,,,,,0.12060865014791489
,114,,,,,,0.0024300217628479004
,115,,,,,,0.001432955265045166
,116,,,,,,0.007539617829024792
,117,,,,,,0.0007543275132775307
,118,,,,,,0.00025618448853492737
,119,,,,,,0.0004654219374060631
,120,,,,,,0.0379231721162796
,121,,,,,,0.43200135231018066
,122,,,,,,1.0835630893707275
,123,,,,,,1.516640543937683
,124,,,,,,0.2503020465373993
,125,,,,,,2.526130199432373
,126,,,,,,0.7906544804573059
,127,,,,,,2.2788052558898926
,128,,,,,,2.472013473510742
,129,,,,,,3.169369697570801
,130,,,,,,0.8717297315597534
,131,,,,,,0.27481839060783386
,132,,,,,,0.11125645041465759
,133,,,,,,0.3806174397468567
,134,,,,,,0.20513102412223816
,135,,,,,,0.038871750235557556
,136,,,,,,0.045720405876636505
,137,,,,,,0.02150478959083557
,138,,,,,,0.0031394576653838158
,139,,,,,,0.0005011865869164467
,140,,,,,,0.08084826171398163
,141,,,,,,0.08610968291759491
,142,,,,,,0.8692113161087036
,143,,,,,,0.37254488468170166
,144,,,,,,1.1229193210601807
,145,,,,,,0.002664356492459774
,146,,,,,,0.05734342336654663
,147,,,,,,0.011598520912230015
3,703,,,,106.43243408203125,0.7007045149803162,
3,703,124.73863983154297,0.08073020726442337,,,,
4,709,,,0.062260307371616364,,,
4,719,,,0.18439748883247375,,,
4,729,,,0.026494698598980904,,,
4,739,,,0.012075369246304035,,,
4,749,,,0.061568066477775574,,,
4,759,,,0.011631187982857227,,,
4,769,,,0.10551443696022034,,,
4,779,,,0.11704237759113312,,,
4,789,,,0.10137193650007248,,,
4,799,,,0.06497737765312195,,,
4,809,,,0.13355128467082977,,,
4,819,,,0.0742487907409668,,,
4,829,,,0.057941921055316925,,,
4,839,,,0.04561074823141098,,,
4,849,,,0.08265522122383118,,,
4,859,,,0.03620336949825287,,,
4,869,,,0.022575421258807182,,,
4,879,,,0.022638272494077682,,,
,148,,,,,,1.7492226362228394
,149,,,,,,6.1277618408203125
,150,,,,,,0.11126717180013657
,151,,,,,,5.721487104892731e-05
,152,,,,,,1.4773570001125336e-05
,153,,,,,,0.0001914333552122116
,154,,,,,,1.649651676416397e-05
,155,,,,,,7.395632565021515e-06
,156,,,,,,1.9334256649017334e-05
,157,,,,,,0.16476896405220032
,158,,,,,,1.0804184675216675
,159,,,,,,2.3740484714508057
,160,,,,,,1.6121891736984253
,161,,,,,,0.09623847156763077
,162,,,,,,1.885195016860962
,163,,,,,,0.4964006543159485
,164,,,,,,1.0440837144851685
,165,,,,,,3.9378252029418945
,166,,,,,,5.592518329620361
,167,,,,,,2.422152280807495
,168,,,,,,1.516819953918457
,169,,,,,,0.7257788777351379
,170,,,,,,1.5496997833251953
,171,,,,,,0.8779866695404053
,172,,,,,,0.32498037815093994
,173,,,,,,0.5238995552062988
,174,,,,,,0.22554199397563934
,175,,,,,,0.04446582496166229
,176,,,,,,0.007202042266726494
,177,,,,,,0.044960007071495056
,178,,,,,,0.004558258689939976
,179,,,,,,0.25391972064971924
,180,,,,,,0.11648137867450714
,181,,,,,,0.3810080289840698
,182,,,,,,0.00012395530939102173
,183,,,,,,0.024643778800964355
,184,,,,,,0.0023079682141542435
4,879,,,,97.29729461669922,0.9545614123344421,
4,879,124.99431610107422,0.07558829337358475,,,,
5,889,,,0.07111591845750809,,,
5,899,,,0.09321915358304977,,,
5,909,,,0.10813584923744202,,,
5,919,,,0.054814502596855164,,,
5,929,,,0.05750267207622528,,,
5,939,,,0.0623614676296711,,,
5,949,,,0.08797396719455719,,,
5,959,,,0.02050548419356346,,,
5,969,,,0.03837784007191658,,,
5,979,,,0.09837005287408829,,,
5,989,,,0.02360839769244194,,,
5,999,,,0.04370642453432083,,,
5,1009,,,0.05566629022359848,,,
5,1019,,,0.06279762834310532,,,
5,1029,,,0.0352633073925972,,,
5,1039,,,0.1085246354341507,,,
5,1049,,,0.02964607998728752,,,
,185,,,,,,1.0721323490142822
,186,,,,,,4.962458610534668
,187,,,,,,0.09405528753995895
,188,,,,,,1.4604069292545319e-05
,189,,,,,,5.833804607391357e-06
,190,,,,,,4.822388291358948e-05
,191,,,,,,1.9976869225502014e-06
,192,,,,,,5.645677447319031e-06
,193,,,,,,1.9315630197525024e-05
,194,,,,,,0.2618200480937958
,195,,,,,,1.138676404953003
,196,,,,,,3.0390243530273438
,197,,,,,,2.2388501167297363
,198,,,,,,0.042361751198768616
,199,,,,,,1.7851704359054565
,200,,,,,,0.28493303060531616
,201,,,,,,0.7461387515068054
,202,,,,,,4.572784423828125
,203,,,,,,5.876580715179443
,204,,,,,,2.050503969192505
,205,,,,,,1.082902431488037
,206,,,,,,0.6016604900360107
,207,,,,,,1.3141846656799316
,208,,,,,,1.3827266693115234
,209,,,,,,0.8741865158081055
,210,,,,,,0.6203958988189697
,211,,,,,,0.4952170252799988
,212,,,,,,0.18059346079826355
,213,,,,,,0.0853661298751831
,214,,,,,,0.1392727494239807
,215,,,,,,0.001506180502474308
,216,,,,,,0.0767211988568306
,217,,,,,,0.07925227284431458
,218,,,,,,0.08230912685394287
,219,,,,,,3.462936729192734e-05
,220,,,,,,0.00547411572188139
,221,,,,,,0.0010074572637677193
5,1055,,,,97.62162017822266,0.9510377645492554,
5,1055,125.09091186523438,0.06712616235017776,,,,
6,1059,,,0.10097838938236237,,,
6,1069,,,0.018459301441907883,,,
6,1079,,,0.041875630617141724,,,
6,1089,,,0.19809013605117798,,,
6,1099,,,0.06541044265031815,,,
6,1109,,,0.08009622246026993,,,
6,1119,,,0.06347118318080902,,,
6,1129,,,0.07384321093559265,,,
