epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss_epoch,val_loss_step
1,179,,,0.02104337513446808,,,
1,189,,,0.08149801194667816,,,
1,199,,,0.026678219437599182,,,
1,209,,,0.07163942605257034,,,
1,219,,,0.023558272048830986,,,
1,229,,,0.11516101658344269,,,
1,239,,,0.08965642750263214,,,
1,249,,,0.049207042902708054,,,
1,259,,,0.101406030356884,,,
1,269,,,0.05569972097873688,,,
1,279,,,0.07098869979381561,,,
1,289,,,0.019709274172782898,,,
1,299,,,0.09097757935523987,,,
1,309,,,0.11123107373714447,,,
1,319,,,0.037386465817689896,,,
1,329,,,0.08007113635540009,,,
1,339,,,0.07111562788486481,,,
1,349,,,0.09712137281894684,,,
,0,,,,,,1.066972017288208
,1,,,,,,5.980668544769287
,2,,,,,,0.11474662274122238
,3,,,,,,1.665111631155014e-05
,4,,,,,,1.0274350643157959e-05
,5,,,,,,3.8564205169677734e-05
,6,,,,,,1.3770535588264465e-05
,7,,,,,,1.1633150279521942e-05
,8,,,,,,2.426188439130783e-05
,9,,,,,,0.37823599576950073
,10,,,,,,1.3709793090820312
,11,,,,,,2.5777978897094727
,12,,,,,,1.0868339538574219
,13,,,,,,0.04599037021398544
,14,,,,,,1.50010085105896
,15,,,,,,0.26050257682800293
,16,,,,,,0.49876850843429565
,17,,,,,,3.91961669921875
,18,,,,,,4.519615173339844
,19,,,,,,2.040153980255127
,20,,,,,,1.3784356117248535
,21,,,,,,0.8841102719306946
,22,,,,,,1.3915228843688965
,23,,,,,,1.8955001831054688
,24,,,,,,1.6753883361816406
,25,,,,,,0.9536838531494141
,26,,,,,,0.7582507133483887
,27,,,,,,0.5491329431533813
,28,,,,,,0.47921568155288696
,29,,,,,,0.3211432695388794
,30,,,,,,0.005641313269734383
,31,,,,,,0.2560936212539673
,32,,,,,,0.17140336334705353
,33,,,,,,0.6139105558395386
,34,,,,,,0.0002821721136569977
,35,,,,,,0.028109543025493622
,36,,,,,,0.010237467475235462
1,351,,,,89.45945739746094,0.9927882552146912,
1,351,125.1647720336914,0.06507577747106552,,,,
2,359,,,0.0727052241563797,,,
2,369,,,0.10467379540205002,,,
2,379,,,0.12244340777397156,,,
2,389,,,0.09521221369504929,,,
2,399,,,0.10966485738754272,,,
