epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss_epoch,val_loss_step
19,3329,,,0.025810299441218376,,,
19,3339,,,0.017708778381347656,,,
19,3349,,,0.019208993762731552,,,
19,3359,,,0.014450597576797009,,,
19,3369,,,0.006588613614439964,,,
19,3379,,,0.01675943098962307,,,
19,3389,,,0.0025157080963253975,,,
19,3399,,,0.04758573696017265,,,
19,3409,,,0.10706914961338043,,,
19,3419,,,0.029969893395900726,,,
19,3429,,,0.06274577230215073,,,
19,3439,,,0.024632172659039497,,,
19,3449,,,0.021549560129642487,,,
19,3459,,,0.04923383519053459,,,
19,3469,,,0.02223127894103527,,,
19,3479,,,0.01470936369150877,,,
19,3489,,,0.012362774461507797,,,
19,3499,,,0.029419036582112312,,,
,0,,,,,,1.8294336795806885
,1,,,,,,5.896800994873047
,2,,,,,,0.11401384323835373
,3,,,,,,6.9551169872283936e-06
,4,,,,,,3.7224963307380676e-06
,5,,,,,,1.2701377272605896e-05
,6,,,,,,3.1748786568641663e-06
,7,,,,,,3.0212104320526123e-06
,8,,,,,,8.315779268741608e-06
,9,,,,,,0.23469465970993042
,10,,,,,,1.122177004814148
,11,,,,,,2.9029183387756348
,12,,,,,,1.4129374027252197
,13,,,,,,0.07995325326919556
,14,,,,,,2.173403024673462
,15,,,,,,0.44896891713142395
,16,,,,,,1.4858553409576416
,17,,,,,,4.193537712097168
,18,,,,,,2.2632415294647217
,19,,,,,,0.8222845792770386
,20,,,,,,0.5335817337036133
,21,,,,,,1.1307377815246582
,22,,,,,,0.9141874313354492
,23,,,,,,0.38938891887664795
,24,,,,,,0.40980783104896545
,25,,,,,,0.24055156111717224
,26,,,,,,0.08556748181581497
,27,,,,,,0.03870852291584015
,28,,,,,,0.0625641718506813
,29,,,,,,0.0007519442588090897
,30,,,,,,0.3146432042121887
,31,,,,,,0.03673515468835831
,32,,,,,,0.521011233329773
,33,,,,,,1.4622695744037628e-05
,34,,,,,,0.006502920761704445
,35,,,,,,0.0004645930603146553
19,3499,,,,100.72222137451172,0.8240410685539246,
19,3499,126.34285736083984,0.04051433131098747,,,,
